char,deltaup,deltadown,downtime,uptime,char_index,user
o,0.21914935111999512,0.09861397743225098,0.43212461471557617,0.5307385921478271,2,jamesf
r,0.2141096591949463,0.10196518898010254,0.5442690849304199,0.6462342739105225,3,jamesf
d,0.4511561393737793,0.15760183334350586,0.8378233909606934,0.9954252243041992,4,jamesf
s,0.25579309463500977,0.16747593879699707,0.926140546798706,1.0936164855957031,5,jamesf
a,0.3398430347442627,0.11097955703735352,1.1550040245056152,1.2659835815429688,6,jamesf
l,0.6446261405944824,0.11113381385803223,1.6884963512420654,1.7996301651000977,7,jamesf
l,0.2921161651611328,0.09179329872131348,1.8888192176818848,1.9806125164031982,8,jamesf
l,0.5479302406311035,0.09478306770324707,2.341966390609741,2.4367494583129883,9,jamesf
o,0.28144073486328125,0.09157252311706543,2.531834602355957,2.6234071254730225,10,jamesf
w,0.22072505950927734,0.14502429962158203,2.6075353622436523,2.7525596618652344,11,jamesf
e,0.23128986358642578,0.1387636661529541,2.700061559677124,2.838825225830078,12,jamesf
r,0.20445847511291504,0.12491440773010254,2.7796056270599365,2.904520034790039,13,jamesf
c,0.6241776943206787,0.20455026626586914,3.199233055114746,3.4037833213806152,14,jamesf
a,0.31371593475341797,0.1588428020477295,3.3541061878204346,3.512948989868164,15,jamesf
s,0.2709531784057617,0.2011427879333496,3.4239165782928467,3.6250593662261963,16,jamesf
e,0.27132248878479004,0.13527250289916992,3.559966564178467,3.6952390670776367,17,jamesf
4,0,0.12109613418579102,0,0.12109613418579102,0,jamesf
w,0.4058244228363037,0.09180116653442383,0.3140232563018799,0.4058244228363037,1,jamesf
o,0.20710396766662598,0.10579848289489746,0.4153287410736084,0.5211272239685059,2,jamesf
r,0.15210652351379395,0.06208086013793945,0.5053544044494629,0.5674352645874023,3,jamesf
d,0.3358323574066162,0.14746332168579102,0.6937234401702881,0.8411867618560791,4,jamesf
s,0.23598003387451172,0.13131165504455566,0.7983918190002441,0.9297034740447998,5,jamesf
a,0.6066174507141113,0.10428667068481445,1.300722599029541,1.4050092697143555,6,jamesf
l,0.20802092552185059,0.06848454475402832,1.4402589797973633,1.5087435245513916,7,jamesf
l,0.22812676429748535,0.07463908195495605,1.5937466621398926,1.6683857440948486,8,jamesf
l,0.4057459831237793,0.09151840209960938,1.9079742431640625,1.9994926452636719,9,jamesf
o,0.2884790897369385,0.0977785587310791,2.098674774169922,2.196453332901001,10,jamesf
w,0.20668888092041016,0.11844539642333984,2.186918258666992,2.305363655090332,11,jamesf
e,0.21093153953552246,0.14805006980895996,2.249302625656128,2.3978497982025146,12,jamesf
r,0.21416640281677246,0.11776995658874512,2.346196174621582,2.463966131210327,13,jamesf
c,0.6519832611083984,0.15593409538269043,2.84224534034729,2.9981794357299805,14,jamesf
a,0.2788422107696533,0.2115640640258789,2.9095234870910645,3.1210875511169434,15,jamesf
s,0.33602023124694824,0.20734643936157227,3.0381972789764404,3.2455437183380127,16,jamesf
e,0.2940037250518799,0.15164422988891602,3.1805567741394043,3.3322010040283203,17,jamesf
4,0,0.0685875415802002,0,0.0685875415802002,0,jamesf
w,1.2498836517333984,0.0960988998413086,1.1537373065948486,1.2498836517333984,1,jamesf
o,0.21713638305664062,0.09578061103820801,1.2751405239105225,1.3709211349487305,2,jamesf
r,0.19588923454284668,0.07831978797912598,1.3927099704742432,1.4710297584533691,3,jamesf
d,0.3377842903137207,0.12124752998352051,1.6092467308044434,1.7304942607879639,4,jamesf
s,0.19751763343811035,0.12514662742614746,1.6816177368164062,1.8067643642425537,5,jamesf
a,0.50937819480896,0.08103466033935547,2.1099612712860107,2.190995931625366,6,jamesf
l,0.18177127838134766,0.05620098114013672,2.2355315685272217,2.2917325496673584,7,jamesf
l,0.22830510139465332,0.08937978744506836,2.3744568824768066,2.463836669921875,8,jamesf
l,0.31778836250305176,0.08864879608154297,2.6035964488983154,2.6922452449798584,9,jamesf
o,0.3135261535644531,0.13088035583496094,2.7862422466278076,2.9171226024627686,10,jamesf
w,0.20411396026611328,0.12907099723815918,2.8612852096557617,2.990356206893921,11,jamesf
e,0.23769497871398926,0.15852570533752441,2.9404544830322266,3.098980188369751,12,jamesf
r,0.2082216739654541,0.11824345588684082,3.03043270111084,3.1486761569976807,13,jamesf
c,0.4534027576446533,0.19100022315979004,3.292835235595703,3.483835458755493,14,jamesf
a,0.38515448570251465,0.19751787185668945,3.4804718494415283,3.6779897212982178,15,jamesf
s,0.2760934829711914,0.1710646152496338,3.585500717163086,3.7565653324127197,16,jamesf
e,0.32171201705932617,0.0913388729095459,3.815873861312866,3.907212734222412,17,jamesf
4,0,0.08499526977539062,0,0.08499526977539062,0,jamesf
w,0.547497034072876,0.11075973510742188,0.4367372989654541,0.547497034072876,1,jamesf
o,0.23597431182861328,0.10510444641113281,0.5676071643829346,0.6727116107940674,2,jamesf
r,0.1679844856262207,0.0689697265625,0.6666219234466553,0.7355916500091553,3,jamesf
d,0.3918430805206299,0.11815428733825684,0.9403107166290283,1.0584650039672852,4,jamesf
s,0.20675897598266602,0.14723539352416992,0.9998342990875244,1.1470696926116943,5,jamesf
a,0.7033424377441406,0.1009669303894043,1.6022098064422607,1.703176736831665,6,jamesf
l,0.22562050819396973,0.07825684547424316,1.7495734691619873,1.8278303146362305,7,jamesf
l,0.272599458694458,0.09144163131713867,1.9307312965393066,2.0221729278564453,8,jamesf
l,0.327730655670166,0.08869171142578125,2.1697702407836914,2.2584619522094727,9,jamesf
o,0.30100536346435547,0.09149765968322754,2.3792779445648193,2.470775604248047,10,jamesf
w,0.24084067344665527,0.1652235984802246,2.45489501953125,2.6201186180114746,11,jamesf
e,0.23428702354431152,0.16907167434692383,2.5201103687286377,2.6891820430755615,12,jamesf
r,0.21497750282287598,0.10154986381530762,2.633538007736206,2.7350878715515137,13,jamesf
c,0.4161648750305176,0.13195037841796875,2.917752504348755,3.0497028827667236,14,jamesf
a,0.24701237678527832,0.17435717582702637,2.990407705307007,3.164764881134033,15,jamesf
s,0.30675220489501953,0.18105077743530273,3.1161091327667236,3.2971599102020264,16,jamesf
e,0.2337968349456787,0.11218619346618652,3.237719774246216,3.3499059677124023,17,jamesf
4,0,0.1280524730682373,0,0.1280524730682373,0,jamesf
w,0.7845847606658936,0.15723466873168945,0.6273500919342041,0.7845847606658936,1,jamesf
o,0.21643662452697754,0.09444546699523926,0.7493412494659424,0.8437867164611816,2,jamesf
r,0.1827385425567627,0.08234000205993652,0.8497397899627686,0.9320797920227051,3,jamesf
d,0.37009310722351074,0.14577198028564453,1.0740609169006348,1.2198328971862793,4,jamesf
s,0.2550528049468994,0.19901323318481445,1.1301004886627197,1.3291137218475342,5,jamesf
a,0.3137991428375244,0.13810062408447266,1.3057990074157715,1.4438996315002441,6,jamesf
l,0.4318356513977051,0.06245136260986328,1.6751832962036133,1.7376346588134766,7,jamesf
l,0.22916746139526367,0.07494735717773438,1.8290002346038818,1.904350757598877,8,jamesf
l,0.4058542251586914,0.10497713088989258,2.1302804946899414,2.235257625579834,9,jamesf
o,0.31447386741638184,0.11111831665039062,2.3336360454559326,2.4447543621063232,10,jamesf
w,0.3592090606689453,0.17542266845703125,2.5174224376678467,2.692845106124878,11,jamesf
e,0.2849721908569336,0.20444345474243164,2.5979511737823486,2.8023946285247803,12,jamesf
r,0.28021860122680664,0.16146039962768555,2.7167093753814697,2.8781697750091553,13,jamesf
c,0.5265531539916992,0.21753621101379395,3.025726318359375,3.243262529373169,14,jamesf
a,0.28041577339172363,0.1942148208618164,3.1119272708892822,3.3061420917510986,15,jamesf
s,0.3325822353363037,0.2467052936553955,3.1978042125701904,3.444509506225586,16,jamesf
e,0.3234868049621582,0.1720290184020996,3.349261999130249,3.5212910175323486,17,jamesf
4,0,0.11484384536743164,0,0.11484384536743164,0,jamesf
w,0.4896979331970215,0.11872744560241699,0.3709704875946045,0.4896979331970215,1,jamesf
o,0.2149193286895752,0.09967255592346191,0.4862172603607178,0.5858898162841797,2,jamesf
r,0.1805741786956787,0.08436441421508789,0.5824270248413086,0.6667914390563965,3,jamesf
d,0.4459385871887207,0.15610098838806152,0.8722646236419678,1.0283656120300293,4,jamesf
s,0.22823405265808105,0.11788725852966309,0.9826114177703857,1.1004986763000488,5,jamesf
a,0.6382782459259033,0.10759091377258301,1.513298749923706,1.620889663696289,6,jamesf
l,0.2777516841888428,0.07522439956665039,1.7158260345458984,1.7910504341125488,7,jamesf
l,0.26798152923583984,0.09432816505432129,1.889479398727417,1.9838075637817383,8,jamesf
l,0.43384695053100586,0.08794426918029785,2.235382080078125,2.323326349258423,9,jamesf
o,0.2744710445404053,0.0909581184387207,2.4188950061798096,2.5098531246185303,10,jamesf
w,0.2732813358306885,0.18823862075805664,2.5039377212524414,2.692176342010498,11,jamesf
e,0.2282123565673828,0.1556539535522461,2.576496124267578,2.732150077819824,12,jamesf
r,0.2119448184967041,0.11875414848327637,2.669686794281006,2.7884409427642822,13,jamesf
c,0.4754974842071533,0.21654343605041504,2.928640842437744,3.145184278488159,14,jamesf
a,0.29626011848449707,0.1645522117614746,3.0603487491607666,3.224900960922241,15,jamesf
s,0.2798423767089844,0.18459820747375488,3.155592918395996,3.340191125869751,16,jamesf
e,0.27021360397338867,0.14131903648376465,3.28448748588562,3.4258065223693848,17,jamesf
4,0,0.10168075561523438,0,0.10168075561523438,0,jamesf
w,0.37902140617370605,0.1312699317932129,0.24775147438049316,0.37902140617370605,1,jamesf
o,0.24182629585266113,0.09523272514343262,0.3943450450897217,0.4895777702331543,2,jamesf
r,0.19161462783813477,0.12175965309143066,0.4642000198364258,0.5859596729278564,3,jamesf
d,0.41890668869018555,0.14462828636169434,0.738478422164917,0.8831067085266113,4,jamesf
s,0.22332239151000977,0.1315455436706543,0.8302552700042725,0.9618008136749268,5,jamesf
a,0.4263756275177002,0.09474325180053711,1.1618876457214355,1.2566308975219727,6,jamesf
l,0.2675807476043701,0.05001330375671387,1.3794550895690918,1.4294683933258057,7,jamesf
l,0.2256617546081543,0.08533263206481934,1.5197842121124268,1.605116844177246,8,jamesf
l,0.2836132049560547,0.06852555274963379,1.7348718643188477,1.8033974170684814,9,jamesf
o,0.2643911838531494,0.08572053909301758,1.9135425090789795,1.999263048171997,10,jamesf
w,0.22789597511291504,0.1622915267944336,1.979146957397461,2.1414384841918945,11,jamesf
e,0.24191808700561523,0.1752610206604004,2.045804023742676,2.221065044403076,12,jamesf
r,0.21453285217285156,0.12191939353942871,2.1384174823760986,2.2603368759155273,13,jamesf
c,0.44425129890441895,0.16875338554382324,2.4139153957366943,2.5826687812805176,14,jamesf
a,0.29396891593933105,0.1724686622619629,2.5354156494140625,2.7078843116760254,15,jamesf
s,0.26857566833496094,0.18805742263793945,2.615933895111084,2.8039913177490234,16,jamesf
e,0.2601892948150635,0.14065074920654297,2.7354724407196045,2.8761231899261475,17,jamesf
4,0,0.10253453254699707,0,0.10253453254699707,0,jamesf
w,0.522794246673584,0.0998392105102539,0.4229550361633301,0.522794246673584,1,jamesf
o,0.2097001075744629,0.09794807434082031,0.5347070693969727,0.632655143737793,2,jamesf
r,0.187239408493042,0.1116952896118164,0.6102511882781982,0.7219464778900146,3,jamesf
d,0.5895490646362305,0.12337398529052734,1.0764262676239014,1.1998002529144287,4,jamesf
s,0.21212267875671387,0.12041783332824707,1.1681311130523682,1.2885489463806152,5,jamesf
a,0.564159631729126,0.10812664031982422,1.62416410446167,1.7322907447814941,6,jamesf
l,0.19488930702209473,0.06487727165222168,1.754176139831543,1.8190534114837646,7,jamesf
l,0.23927950859069824,0.09121990203857422,1.902235746383667,1.9934556484222412,8,jamesf
l,0.30757927894592285,0.08547186851501465,2.124343156814575,2.20981502532959,9,jamesf
o,0.2915079593658447,0.10418510437011719,2.3116660118103027,2.41585111618042,10,jamesf
w,0.20206332206726074,0.1260981559753418,2.3876311779022217,2.5137293338775635,11,jamesf
e,0.23853635787963867,0.16691231727600098,2.4592552185058594,2.6261675357818604,12,jamesf
r,0.22302675247192383,0.11844611167907715,2.563835859298706,2.682281970977783,13,jamesf
c,0.4830935001373291,0.10886049270629883,2.9380688667297363,3.046929359436035,14,jamesf
a,0.2544240951538086,0.17159199714660645,3.0209009647369385,3.192492961883545,15,jamesf
s,0.32188987731933594,0.20970368385314941,3.133087158203125,3.3427908420562744,16,jamesf
e,0.28719615936279297,0.12469172477722168,3.2955915927886963,3.420283317565918,17,jamesf
4,0,0.12020111083984375,0,0.12020111083984375,0,jamesf
w,0.736292839050293,0.13468217849731445,0.6016106605529785,0.736292839050293,1,jamesf
o,0.1607213020324707,0.10183405876159668,0.6604979038238525,0.7623319625854492,2,jamesf
r,0.24356341361999512,0.15092778205871582,0.7531335353851318,0.9040613174438477,3,jamesf
d,0.49681782722473145,0.13471317291259766,1.1152381896972656,1.2499513626098633,4,jamesf
s,0.22105765342712402,0.1119847297668457,1.224311113357544,1.3362958431243896,5,jamesf
a,0.5255916118621826,0.09715843200683594,1.6527442932128906,1.7499027252197266,6,jamesf
l,0.1924445629119873,0.0648343563079834,1.7803544998168945,1.845188856124878,7,jamesf
l,0.22050046920776367,0.08237409591674805,1.9184808731079102,2.000854969024658,8,jamesf
l,0.648148775100708,0.10474514961242676,2.4618844985961914,2.566629648208618,9,jamesf
o,0.2866628170013428,0.07958531379699707,2.668962001800537,2.748547315597534,10,jamesf
w,0.2720818519592285,0.18746161460876465,2.753582239151001,2.9410438537597656,11,jamesf
e,0.24763059616088867,0.14140534400939941,2.8598074913024902,3.0012128353118896,12,jamesf
r,0.17727971076965332,0.09926390647888184,2.9378232955932617,3.0370872020721436,13,jamesf
c,0.4807908535003662,0.13719773292541504,3.281416416168213,3.418614149093628,14,jamesf
a,0.2768840789794922,0.16556715965270996,3.392733335494995,3.558300495147705,15,jamesf
s,0.294666051864624,0.19801950454711914,3.4893798828125,3.687399387359619,16,jamesf
e,0.29443979263305664,0.1356370449066162,3.6481826305389404,3.7838196754455566,17,jamesf
4,0,0.1012728214263916,0,0.1012728214263916,0,jamesf
w,0.5553188323974609,0.10135054588317871,0.4539682865142822,0.5553188323974609,1,jamesf
o,0.19373130798339844,0.09783816337585449,0.5498614311218262,0.6476995944976807,2,jamesf
r,0.1853039264678955,0.04952692985534668,0.685638427734375,0.7351653575897217,3,jamesf
d,0.6971895694732666,0.14833402633666992,1.2344939708709717,1.3828279972076416,4,jamesf
s,0.27288150787353516,0.14478826522827148,1.3625872135162354,1.5073754787445068,5,jamesf
a,0.43906593322753906,0.10740995407104492,1.6942431926727295,1.8016531467437744,6,jamesf
l,0.24181151390075684,0.0800008773803711,1.8560538291931152,1.9360547065734863,7,jamesf
l,0.24717354774475098,0.08224964141845703,2.020977735519409,2.103227376937866,8,jamesf
l,0.5699336528778076,0.09524106979370117,2.4956703186035156,2.590911388397217,9,jamesf
o,0.2999107837677002,0.09844684600830078,2.697134256362915,2.795581102371216,10,jamesf
w,0.2638404369354248,0.18445348739624023,2.7765212059020996,2.96097469329834,11,jamesf
e,0.2736635208129883,0.16209912300109863,2.8880856037139893,3.050184726715088,12,jamesf
r,0.16854453086853027,0.1012117862701416,2.955418348312378,3.0566301345825195,13,jamesf
c,0.40979647636413574,0.16025805473327637,3.2049567699432373,3.3652148246765137,14,jamesf
a,0.31578826904296875,0.18497228622436523,3.335772752761841,3.520745038986206,15,jamesf
s,0.27770066261291504,0.18212270736694336,3.4313507080078125,3.613473415374756,16,jamesf
e,0.27466249465942383,0.15756964683532715,3.548443555831909,3.7060132026672363,17,jamesf
4,0,0.05862283706665039,0,0.05862283706665039,0,jamesf
w,0.7335460186004639,0.11180377006530762,0.6217422485351562,0.7335460186004639,1,jamesf
o,0.2176988124847412,0.0944819450378418,0.7449591159820557,0.8394410610198975,2,jamesf
r,0.21012663841247559,0.1047813892364502,0.850304365158081,0.9550857543945312,3,jamesf
d,0.4593214988708496,0.12761211395263672,1.182013750076294,1.3096258640289307,4,jamesf
s,0.20353913307189941,0.10190129280090332,1.28365159034729,1.3855528831481934,5,jamesf
a,0.4892284870147705,0.09849119186401367,1.6743888854980469,1.7728800773620605,6,jamesf
l,0.22744059562683105,0.07857561111450195,1.823253870010376,1.901829481124878,7,jamesf
l,0.25191807746887207,0.09479165077209473,1.9803802967071533,2.075171947479248,8,jamesf
l,0.3206510543823242,0.09798717498779297,2.2030441761016846,2.3010313510894775,9,jamesf
o,0.40833067893981934,0.12413930892944336,2.4872355461120605,2.611374855041504,10,jamesf
w,0.2968895435333252,0.17077183723449707,2.6133532524108887,2.7841250896453857,11,jamesf
e,0.21917295455932617,0.13534069061279297,2.697185516357422,2.832526206970215,12,jamesf
r,0.19417285919189453,0.09731411933898926,2.794044256210327,2.8913583755493164,13,jamesf
c,0.4820675849914551,0.14389872550964355,3.1322131156921387,3.2761118412017822,14,jamesf
a,0.7130980491638184,0.16774988174438477,3.6775612831115723,3.845311164855957,15,jamesf
s,0.3821425437927246,0.23373842239379883,3.825965404510498,4.059703826904297,16,jamesf
e,0.32175111770629883,0.1408088207244873,4.00690770149231,4.147716522216797,17,jamesf
4,0,0.07378792762756348,0,0.07378792762756348,0,rahil
w,0.27768802642822266,0.11125731468200684,0.16643071174621582,0.27768802642822266,1,rahil
o,0.23372173309326172,0.09588384628295898,0.30426859855651855,0.40015244483947754,2,rahil
r,0.1687026023864746,0.10493946075439453,0.36803174018859863,0.47297120094299316,3,rahil
d,0.3339979648590088,0.18413543701171875,0.5178942680358887,0.7020297050476074,4,rahil
s,0.22381377220153809,0.13867950439453125,0.6030285358428955,0.7417080402374268,5,rahil
a,0.19792962074279785,0.10538029670715332,0.69557785987854,0.8009581565856934,6,rahil
l,0.19890332221984863,0.05900430679321289,0.8354768753051758,0.8944811820983887,7,rahil
l,0.2115800380706787,0.07887601852416992,0.9681808948516846,1.0470569133758545,8,rahil
l,0.21003985404968262,0.0749204158782959,1.1033003330230713,1.1782207489013672,9,rahil
o,0.22811555862426758,0.05856513977050781,1.272850751876831,1.3314158916473389,10,rahil
w,0.1748058795928955,0.12955665588378906,1.3180999755859375,1.4476566314697266,11,rahil
e,0.16965889930725098,0.08176660537719727,1.4059922695159912,1.4877588748931885,12,rahil
r,0.24291610717773438,0.06783366203308105,1.5810747146606445,1.6489083766937256,13,rahil
c,0.25890612602233887,0.1046600341796875,1.735320806503296,1.8399808406829834,14,rahil
a,0.24836111068725586,0.15571331977844238,1.8279685974121094,1.9836819171905518,15,rahil
s,0.2351243495941162,0.08884048461914062,1.974252462387085,2.0630929470062256,16,rahil
e,0.27250051498413086,0.0689554214477539,2.177797555923462,2.2468080520629883,17,rahil
4,0,0.0626382827758789,0,0.0626382827758789,0,rahil
w,0.2547123432159424,0.1058506965637207,0.14841294288635254,0.2547123432159424,1,rahil
o,0.23796391487121582,0.08983469009399414,0.29699087142944336,0.3868255615234375,2,rahil
r,0.19052910804748535,0.09622621536254883,0.3912937641143799,0.4875199794769287,3,rahil
d,0.35413312911987305,0.20977401733398438,0.5356528759002686,0.7454268932342529,4,rahil
s,0.25913453102111816,0.1446385383605957,0.650148868560791,0.7947874069213867,5,rahil
a,0.22397494316101074,0.09894967079162598,0.7751741409301758,0.8741238117218018,6,rahil
l,0.18548893928527832,0.04582405090332031,0.9148390293121338,0.9606630802154541,7,rahil
l,0.20436549186706543,0.06524372100830078,1.0539608001708984,1.1192045211791992,8,rahil
l,0.2206714153289795,0.08752584457397461,1.1871063709259033,1.274632215499878,9,rahil
o,0.2389366626739502,0.06493926048278809,1.3611037731170654,1.4260430335998535,10,rahil
w,0.1810283660888672,0.12898468971252441,1.4131474494934082,1.5421321392059326,11,rahil
e,0.17554330825805664,0.09251093864440918,1.4961798191070557,1.5886907577514648,12,rahil
r,0.24560928344726562,0.06844925880432129,1.67333984375,1.7417891025543213,13,rahil
c,0.2492222785949707,0.08974552154541016,1.8328166007995605,1.9225621223449707,14,rahil
a,0.23797893524169922,0.15778589248657227,1.9130096435546875,2.0707955360412598,15,rahil
s,0.22725510597229004,0.09548783302307129,2.0447769165039062,2.1402647495269775,16,rahil
e,0.2562580108642578,0.0688784122467041,2.23215651512146,2.301034927368164,17,rahil
4,0,0.06521940231323242,0,0.06521940231323242,0,rahil
w,0.2803535461425781,0.11077260971069336,0.16958093643188477,0.2803535461425781,1,rahil
o,0.25801539421081543,0.07975554466247559,0.3478407859802246,0.4275963306427002,2,rahil
r,0.1677086353302002,0.0695042610168457,0.4460451602935791,0.5155494213104248,3,rahil
d,0.2886378765106201,0.14138507843017578,0.5932979583740234,0.7346830368041992,4,rahil
s,0.21727919578552246,0.12486743927001953,0.6857097148895264,0.8105771541595459,5,rahil
a,0.19670772552490234,0.0911870002746582,0.7912304401397705,0.8824174404144287,6,rahil
l,0.17907357215881348,0.04617166519165039,0.9241323471069336,0.970304012298584,7,rahil
l,0.19328546524047852,0.05551862716674805,1.061899185180664,1.117417812347412,8,rahil
l,0.2022864818572998,0.07735347747802734,1.1868321895599365,1.2641856670379639,9,rahil
o,0.23361659049987793,0.05507993698120117,1.3653688430786133,1.4204487800598145,10,rahil
w,0.1637251377105713,0.11856222152709961,1.410531759262085,1.5290939807891846,11,rahil
e,0.1780710220336914,0.08581280708312988,1.5027899742126465,1.5886027812957764,12,rahil
r,0.23842167854309082,0.05921292304992676,1.6819987297058105,1.7412116527557373,13,rahil
c,0.2632434368133545,0.09499883651733398,1.850243330001831,1.945242166519165,14,rahil
a,0.23784303665161133,0.16904115676879883,1.9190452098846436,2.0880863666534424,15,rahil
s,0.27938246726989746,0.09797143936157227,2.1004562377929688,2.198427677154541,16,rahil
e,0.2742917537689209,0.08194541931152344,2.292802572250366,2.3747479915618896,17,rahil
4,0,0.06210064888000488,0,0.06210064888000488,0,rahil
w,0.25525999069213867,0.10812139511108398,0.1471385955810547,0.25525999069213867,1,rahil
o,0.1841893196105957,0.07358884811401367,0.2577390670776367,0.3313279151916504,2,rahil
r,0.15580987930297852,0.05841660499572754,0.3551323413848877,0.41354894638061523,3,rahil
d,0.31520867347717285,0.20242023468017578,0.46792078018188477,0.6703410148620605,4,rahil
s,0.24337506294250488,0.13812518119812012,0.5731706619262695,0.7112958431243896,5,rahil
a,0.23944783210754395,0.11520910263061523,0.6974093914031982,0.8126184940338135,6,rahil
l,0.19147062301635742,0.0581822395324707,0.830697774887085,0.8888800144195557,7,rahil
l,0.20791101455688477,0.04870295524597168,0.989905834197998,1.0386087894439697,8,rahil
l,0.179826021194458,0.06826186180114746,1.1014699935913086,1.1701951026916504,9,rahil
o,0.22835707664489746,0.07576751708984375,1.2540595531463623,1.329827070236206,10,rahil
w,0.20154333114624023,0.13860750198364258,1.31699538230896,1.4556028842926025,11,rahil
e,0.1944277286529541,0.09859466552734375,1.4128284454345703,1.511423110961914,12,rahil
r,0.25820136070251465,0.06893277168273926,1.6020970344543457,1.671029806137085,13,rahil
c,0.2777421474456787,0.11810803413391113,1.7617311477661133,1.8798391819000244,14,rahil
a,0.26735424995422363,0.17854619026184082,1.850539207458496,2.029085397720337,15,rahil
s,0.27702808380126953,0.10294389724731445,2.024623394012451,2.1275672912597656,16,rahil
e,0.2809276580810547,0.07807779312133789,2.227473258972168,2.305551052093506,17,rahil
4,0,0.06573176383972168,0,0.06573176383972168,0,rahil
w,0.2852170467376709,0.11324501037597656,0.17197203636169434,0.2852170467376709,1,rahil
o,0.21421051025390625,0.08138060569763184,0.30480194091796875,0.3861825466156006,2,rahil
r,0.13727045059204102,0.07497406005859375,0.367098331451416,0.44207239151000977,3,rahil
d,0.29339170455932617,0.14841318130493164,0.5120768547058105,0.6604900360107422,4,rahil
s,0.17794251441955566,0.1178429126739502,0.572176456451416,0.6900193691253662,5,rahil
a,0.2168745994567871,0.10809111595153809,0.680959939956665,0.7890510559082031,6,rahil
l,0.17431640625,0.04514575004577637,0.8101305961608887,0.855276346206665,7,rahil
l,0.19077587127685547,0.04874825477600098,0.9521582126617432,1.0009064674377441,8,rahil
l,0.21821904182434082,0.08008933067321777,1.0902879238128662,1.170377254486084,9,rahil
o,0.35492897033691406,0.05612063407897949,1.3890962600708008,1.4452168941497803,10,rahil
w,0.1975088119506836,0.1284928321838379,1.4581122398376465,1.5866050720214844,11,rahil
e,0.1592388153076172,0.07739996910095215,1.5399510860443115,1.6173510551452637,12,rahil
r,0.2310011386871338,0.05574178695678711,1.7152104377746582,1.7709522247314453,13,rahil
c,0.19980788230895996,0.048552751541137695,1.8664655685424805,1.9150183200836182,14,rahil
a,0.17989253997802734,0.12637782096862793,1.9199802875518799,2.046358108520508,15,rahil
s,0.22433733940124512,0.08230876922607422,2.062008857727051,2.144317626953125,16,rahil
e,0.2584414482116699,0.06234121322631836,2.2581090927124023,2.3204503059387207,17,rahil
4,0,0.06361103057861328,0,0.06361103057861328,0,rahil
w,0.2640953063964844,0.10425734519958496,0.15983796119689941,0.2640953063964844,1,rahil
o,0.1951911449432373,0.042762041091918945,0.3122670650482178,0.3550291061401367,2,rahil
r,0.1544036865234375,0.11462259292602539,0.3520481586456299,0.4666707515716553,3,rahil
d,0.3541138172149658,0.1528329849243164,0.5533289909362793,0.7061619758605957,4,rahil
s,0.1790018081665039,0.1459958553314209,0.5863349437713623,0.7323307991027832,5,rahil
a,0.2551143169403076,0.1511976718902588,0.6902515888214111,0.8414492607116699,6,rahil
l,0.19719362258911133,0.05582118034362793,0.8316240310668945,0.8874452114105225,7,rahil
l,0.20384597778320312,0.04985332489013672,0.9856166839599609,1.0354700088500977,8,rahil
l,0.1941051483154297,0.058564186096191406,1.1211576461791992,1.1797218322753906,9,rahil
o,0.21869468688964844,0.05294394493103027,1.2869083881378174,1.3398523330688477,10,rahil
w,0.1818404197692871,0.1452641487121582,1.3234846591949463,1.4687488079071045,11,rahil
e,0.2075052261352539,0.09536457061767578,1.4356253147125244,1.5309898853302002,12,rahil
r,0.2538132667541504,0.06276249885559082,1.626676082611084,1.6894385814666748,13,rahil
c,0.2651207447052002,0.11871671676635742,1.7730801105499268,1.8917968273162842,14,rahil
a,0.2767932415008545,0.18790769577026367,1.8619656562805176,2.0498733520507812,15,rahil
s,0.2709529399871826,0.1086738109588623,2.024244785308838,2.1329185962677,16,rahil
e,0.28031277656555176,0.07207655906677246,2.232481002807617,2.3045575618743896,17,rahil
4,0,0.09176921844482422,0,0.09176921844482422,0,rahil
w,0.3148214817047119,0.12201642990112305,0.19280505180358887,0.3148214817047119,1,rahil
o,0.24192214012145996,0.08836698532104492,0.3463602066040039,0.43472719192504883,2,rahil
r,0.15470361709594727,0.07228922843933105,0.4287745952606201,0.5010638236999512,3,rahil
d,0.32338786125183105,0.19214701652526855,0.5600154399871826,0.7521624565124512,4,rahil
s,0.2120189666748047,0.14921951293945312,0.6228148937225342,0.7720344066619873,5,rahil
a,0.23509860038757324,0.11811447143554688,0.7397990226745605,0.8579134941101074,6,rahil
l,0.19266080856323242,0.058363914489746094,0.8740959167480469,0.932459831237793,7,rahil
l,0.21093273162841797,0.05185532569885254,1.0331733226776123,1.0850286483764648,8,rahil
l,0.19380736351013184,0.06877493858337402,1.1582057476043701,1.2269806861877441,9,rahil
o,0.2393782138824463,0.07009744644165039,1.327486515045166,1.3975839614868164,10,rahil
w,0.20425820350646973,0.13813090324401855,1.3936138153076172,1.5317447185516357,11,rahil
e,0.1844043731689453,0.0923604965209961,1.4856576919555664,1.5780181884765625,12,rahil
r,0.2537355422973633,0.07152080535888672,1.667872428894043,1.7393932342529297,13,rahil
c,0.28566765785217285,0.11602091789245605,1.8375191688537598,1.9535400867462158,14,rahil
a,0.24734854698181152,0.15421152114868164,1.9306561946868896,2.0848677158355713,15,rahil
s,0.25438570976257324,0.10463666915893555,2.0804052352905273,2.185041904449463,16,rahil
e,0.2920377254486084,0.08511543273925781,2.287327527999878,2.3724429607391357,17,rahil
4,0,0.08109927177429199,0,0.08109927177429199,0,rahil
